2690	66
5081	203
5315	151
6863	290
5407	174
2526	218
3286	249
5305	288
4740	250
4488	112
4232	33
2542	255
5015	235
52	215
705	77
1411	70
6571	19
2603	239
7072	263
7541	262
887	82
6783	232
1254	241
5772	179
4382	216
7245	120
1899	124
4830	181
3817	104
7006	194
3902	174
6616	176
4993	102
6075	180
5655	238
6506	299
3015	236
276	152
6220	179
6144	141
7284	100
4259	286
2573	5
3550	142
5699	54
2339	102
3174	207
7793	81
2873	123
7191	32
6714	81
3700	203
1	24
7057	267
2985	171
3845	73
97	213
2444	44
489	72
2027	62
5766	142
7896	170
6825	256
2423	73
4898	68
3176	211
6223	196
1915	162
540	206
4038	39
1452	180
2570	243
3117	97
5397	177
3304	75
4419	263
4411	123
1109	84
3593	222
3152	7
4734	186
2008	178
4631	229
6313	95
3626	160
1444	0
1989	68
7333	123
1694	269
2984	210
1182	212
1124	12
4928	290
374	282
2841	168
363	289
2200	0
2195	95
6260	98
7387	199
563	123
2875	250
695	255
3008	80
446	26
229	279
980	213
5385	252
5847	23
7603	70
1296	231
4789	112
7532	66
7362	36
5595	7
6972	248
5168	270
1662	243
4008	233
4104	224
683	106
3537	61
6463	289
4533	14
6467	83
5725	79
5690	125
534	277
6743	203
214	270
1583	221
1460	270
6866	296
2377	92
1739	209
4992	14
3744	119
7109	157
1270	127
3603	119
1011	222
6858	216
41	110
41	10
1414	169
2931	31
6610	141
2283	40
3555	216
360	127
2380	272
5561	232
7717	266
4636	47
6480	90
2090	279
419	170
4296	29
4802	178
711	171
28	121
7212	224
4351	26
2262	6
4821	77
354	47
2537	23
3358	283
3364	195
5920	175
5910	115
1254	153
35	273
3637	5
4142	38
675	76
2426	52
5579	28
7256	2
1550	205
191	159
2172	46
3806	86
3799	254
1392	294
1599	36
7257	154
1541	240
1888	117
3728	24
2867	8
2633	34
2555	142
3687	229
2193	166
5782	261
4136	69
6580	172
1639	44
88	20
3143	124
1823	193
4227	229
4948	30
5315	12
7292	15
5752	193
2774	123
4231	21
2961	200
7467	293
2670	132
7454	152
4779	40
450	262
7145	18
1909	245
2258	200
436	168
94	177
2307	181
7747	101
598	106
6873	166
5077	217
4521	69
1688	146
2739	4
5068	98
132	92
6994	6
7048	123
3246	108
5601	299
1577	107
7365	218
7937	202
7233	25
2772	50
2074	5
7752	221
6057	72
609	38
2334	234
3902	4
6302	18
5258	109
4816	257
670	225
4127	187
492	256
2658	30
4063	281
3871	147
7626	163
7164	176
5972	91
7583	226
7907	31
4284	39
512	12
4538	116
2642	137
5469	5
957	212
5987	195
1429	90
75	292
7161	76
5206	4
2983	212
2848	248
7576	181
5681	120
4021	227
2021	260
1182	293
929	243
3250	56
3866	259
5953	295
2992	71
918	148
3775	130
6758	69
3648	289
4774	27
921	285
1160	197
4027	219
5630	263
7801	297
6599	298
3650	72
5045	239
2414	180
6562	17
7614	43
5303	273
6010	135
2936	112
6518	270
5794	108
5483	282
1280	93
3160	151
2930	24
5831	226
5798	129
285	289
2189	238
7724	188
1889	247
5753	85
7843	95
2561	81
5590	263
699	128
115	176
2371	123
419	248
5377	114
6646	8
4634	198
452	181
3153	106
1814	4
4260	134
7549	164
5119	206
5990	230
3835	196
7472	168
2402	79
1540	191
146	67
4910	19
5079	286
469	245
5078	291
6366	126
1345	290
6105	29
6508	287
4167	183
3537	96
1335	150
4495	139
1635	205
1035	133
4105	31
3411	72
3107	121
853	90
2003	106
4854	162
6656	48
4190	287
7567	251
6184	2
3242	224
4125	26
571	100
4881	286
7297	258
1878	42
741	257
5814	61
5945	265
7245	146
5769	248
2625	228
2073	7
5100	286
2957	66
1536	206
3341	0
3024	66
5150	254
623	272
7788	247
4523	23
7925	297
2747	94
6844	164
4303	144
269	265
2354	288
4067	205
7414	70
3038	278
6634	218
7916	235
2573	138
593	195
7945	162
3435	97
3257	130
5453	260
1860	103
6468	150
6144	127
7476	285
1252	288
5450	251
4223	168
3261	278
1382	3
5294	215
1485	180
617	209
293	278
6364	155
4821	95
3786	140
2808	63
3762	251
919	258
3333	230
3940	88
5651	105
5216	197
1125	243
5802	64
3095	108
2569	208
6332	97
2027	25
434	189
4365	256
6100	73
2607	158
6195	289
4706	99
2260	254
3119	94
7728	124
3849	132
3313	35
4486	65
827	60
4947	56
1911	218
5243	267
5428	253
3539	125
6802	38
5412	141
1357	23
6022	146
3938	230
2971	286
866	228
5238	201
5960	265
2424	112
6506	127
5887	130
5490	189
3419	142
2757	47
6469	256
4413	194
2049	255
5247	95
6207	114
3611	61
390	237
4297	41
5150	170
5325	202
6548	31
3921	125
3181	143
7637	175
6545	159
6050	218
684	125
7605	67
7562	234
498	72
1245	158
998	283
5494	45
3103	220
4646	190
460	209
2587	280
3036	3
7962	108
3486	95
7978	62
7789	231
6817	53
2038	191
4585	178
1728	236
7359	222
4752	83
4075	215
6243	15
6156	63
1814	20
2463	220
1097	23
1595	87
2232	188
1644	34
5595	122
3679	99
1132	151
4990	160
3061	110
4980	194
207	280
279	113
7752	6
7089	291
1233	158
7293	10
7082	155
7104	57
1667	276
6419	258
4692	230
5521	75
1999	216
2784	199
1275	255
1674	229
3716	108
5051	289
2942	211
420	135
941	274
1112	168
6757	299
1134	4
1494	186
4533	182
6811	68
1910	179
4608	173
6550	280
6326	95
4434	231
7000	293
7374	155
6461	18
2101	286
2017	75
3325	136
5563	54
6921	177
5761	194
1196	7
1050	237
6025	179
1608	70
7835	246
2258	225
779	183
5539	126
1879	101
4351	24
2912	217
7662	297
5921	246
4693	138
6380	163
762	245
1629	105
5832	151
4627	163
3360	168
5665	177
1328	140
2963	213
6606	171
3187	295
3979	113
7999	212
3514	252
3759	225
6942	300
4890	87
281	21
4582	224
5608	89
5615	175
7082	176
735	135
4294	220
6331	224
2742	33
5108	253
5170	56
6229	176
4979	149
7361	3
2978	118
6570	133
6806	76
6329	242
2017	121
5401	141
7898	183
191	215
6340	176
6485	44
7281	256
3507	176
3410	180
7574	211
6606	91
1019	120
345	240
5726	87
3398	247
7691	119
107	100
4551	298
4256	101
5690	259
6090	46
58	275
3786	224
1263	99
4829	122
3	61
217	197
639	75
5041	155
6304	52
2631	137
3940	243
5097	149
1204	158
456	200
5511	257
7292	39
5050	230
2499	10
1405	101
2782	4
6091	290
2498	171
2710	122
1830	26
3323	257
1223	18
4537	243
3369	265
2173	93
4536	295
1984	272
1846	128
5339	143
1146	58
7562	42
2024	90
1510	66
7807	111
2165	132
1306	47
2862	53
6893	297
1272	238
671	217
6256	273
5059	91
7756	101
2973	14
988	55
3488	190
6842	200
6010	11
7095	278
6378	100
2121	213
2832	155
5180	84
6842	266
2767	110
4825	58
3876	111
5079	84
4850	6
1329	284
2354	221
6289	234
4762	223
3026	296
3622	165
6673	20
5944	272
7740	68
3604	293
6500	288
634	268
5576	17
2667	239
6522	296
3957	177
6475	235
1248	236
3982	80
7145	48
3060	25
7706	134
6321	183
5379	66
4549	108
4774	71
6563	290
1147	213
4958	254
3540	31
3876	130
2899	168
4778	108
4619	157
5398	220
2708	295
5211	137
7594	36
7235	94
6612	282
6204	160
6184	173
4194	153
2704	147
1719	211
7765	81
5520	218
3951	169
2715	241
6330	247
1877	11
2031	159
2800	287
6047	10
5524	137
2609	114
7421	175
2884	42
1523	120
7042	217
3486	91
6355	215
1364	199
7354	189
7957	78
6785	273
2945	138
1040	142
124	38
5594	297
3313	96
4705	164
7619	9
5632	81
425	258
3772	289
2709	48
6560	237
7678	90
3723	199
1041	241
6931	247
7127	116
6269	141
5308	68
6178	49
3568	296
6081	39
2024	59
3347	25
5846	271
657	185
51	278
226	164
3342	93
7840	280
3430	109
3012	157
4678	79
1002	40
2378	276
7493	221
7410	135
893	136
6400	212
1943	268
7453	299
2505	293
1755	238
1595	58
3181	23
5264	106
3673	147
5131	161
974	268
5678	291
4115	236
2580	75
81	240
6651	91
2844	20
2184	72
5718	276
996	190
4749	19
4867	201
3713	254
2416	18
946	124
2104	233
5346	63
5186	12
4165	239
5052	229
2300	178
7133	1
407	74
4707	279
2161	273
745	135
3913	27
236	38
2395	60
5433	92
7760	40
6948	90
6196	53
1351	273
808	193
43	263
3147	84
3054	192
5340	162
4597	150
1679	149
2539	169
3572	255
2738	28
3559	96
492	298
6553	88
6038	6
4173	180
1607	136
2393	19
7464	87
3278	205
4559	30
2439	154
2358	215
7830	173
3693	189
5539	166
7458	197
6919	203
1006	290
6905	182
4254	233
7565	181
5500	250
445	48
330	191
1865	122
3613	27
4837	108
1029	222
2512	116
143	275
7645	65
6571	33
1537	49
4770	55
117	299
4834	165
3189	96
7595	16
4617	32
5186	251
4414	202
4228	124
5388	126
4196	57
3365	95
7032	149
7627	128
4910	193
3897	127
2808	138
1739	114
983	5
1063	299
7549	248
333	193
5410	105
3801	167
5501	79
395	274
4766	91
3069	46
5645	50
2658	150
3358	203
6553	283
5852	141
1577	210
5017	233
3452	154
1074	185
993	13
5993	188
7782	288
1721	182
6963	27
4488	148
5284	203
5164	215
6249	153
4306	91
42	203
5985	74
1464	257
7282	132
3333	12
1364	55
7989	261
6516	242
6600	194
3185	222
6388	274
2142	214
1542	245
2233	260
7806	112
2457	44
5147	212
7814	187
4505	162
1829	255
3139	202
7020	38
4096	159
5330	174
932	92
2673	56
1347	87
4634	63
6742	299
6838	105
1780	143
2192	150
6200	279
5779	101
4383	256
2898	19
252	106
395	149
6643	295
7413	173
3443	221
5672	4
6496	64
5967	21
3560	27
4304	136
5148	34
2817	241
3408	100
7158	54
6243	246
6792	184
2170	227
6211	249
5747	250
985	44
2763	233
7737	213
7046	195
3907	252
2319	58
5027	206
2239	281
5220	292
7599	149
3157	67
7180	192
1783	37
2019	101
2819	39
6128	242
7435	260
7228	78
5775	292
1339	242
4204	70
1351	268
5199	79
5635	271
2679	218
993	104
660	251
193	268
251	170
5133	135
244	89
7193	24
3621	151
4026	40
2094	59
7231	78
4152	188
1028	202
1083	284
5695	96
7352	176
4103	78
7360	250
5722	8
1533	294
1920	253
4468	293
5211	85
7753	189
7550	212
4377	224
6929	254
5616	150
5979	41
1040	204
7489	129
3835	35
3911	203
489	190
4074	111
34	97
4478	267
7625	210
1810	94
1378	91
4591	142
7071	276
5727	103
3538	226
4367	225
6386	7
4045	116
927	234
4645	151
3935	195
5336	135
3483	204
5548	4
3167	196
5260	183
4818	224
3140	241
4472	9
6170	138
7887	23
2446	11
5496	61
7442	220
2805	260
5055	118
2528	83
1830	98
5536	73
1136	92
4285	20
6156	19
7582	201
371	26
6247	278
5151	183
251	72
5435	55
5850	264
4625	193
3276	221
2871	243
7171	134
1314	13
1916	284
7081	130
4312	191
4660	227
3157	8
5591	83
129	295
4829	246
6363	240
6241	45
6081	162
7608	277
6474	270
2380	158
4087	19
2525	33
2453	213
2475	280
375	135
1238	200
6995	279
4416	243
3106	227
1245	122
766	182
6755	257
6048	278
6319	284
2138	16
550	140
7940	289
5720	283
6195	265
5134	3
4254	271
2176	251
4385	37
107	202
6553	164
3897	1
1270	120
7064	220
6006	208
2196	273
5800	131
2048	1
865	153
5716	161
1832	168
6731	155
821	140
5591	138
228	282
2984	258
6354	100
5281	31
683	234
5324	24
6962	17
427	283
2094	236
5568	274
1437	80
3318	105
2926	49
7576	126
4478	19
5175	138
4455	194
622	215
2157	35
5933	162
6463	9
4768	64
7754	254
1258	1
6838	162
1809	98
446	19
7027	88
4616	181
4606	275
2125	231
6482	150
5819	236
3602	287
5785	190
689	67
4322	79
6420	256
1235	142
1389	2
3800	31
3557	110
5472	162
6429	44
3053	77
3952	281
699	7
178	109
774	165
80	295
4982	256
4933	18
3771	87
1180	19
40	125
7800	249
7396	295
3654	78
4746	188
108	271
2485	20
3701	131
3882	287
7579	19
930	24
5195	121
956	134
2393	112
2304	146
1380	229
7126	50
3202	202
5803	207
3071	287
3829	110
7340	210
972	294
5867	138
686	57
7382	117
5071	51
390	47
7223	128
4355	183
5677	125
42	108
3184	65
2412	3
7614	178
1570	211
3908	155
1209	51
4068	4
6052	298
6286	155
4922	4
5295	265
5887	205
3078	158
3736	185
6816	212
1743	19
1442	22
7439	43
7711	56
3095	200
1841	123
2416	82
6301	69
7725	98
5370	18
657	77
2858	110
3476	12
1386	204
4522	76
4429	204
2969	35
7355	210
4366	275
6741	246
2484	155
5286	165
165	142
3477	275
170	29
4501	179
2618	65
5732	61
6854	290
4206	229
5804	268
6971	14
4662	112
1802	230
948	194
872	130
4552	31
2331	50
1161	204
3524	87
5614	240
1204	174
4567	96
2103	82
7024	51
4245	235
1820	153
7514	94
4546	260
3902	61
3620	171
2995	136
508	180
5635	138
6900	172
7276	124
4573	106
7261	125
3463	66
6995	276
2337	26
6257	48
3465	264
6625	81
5354	17
7088	273
6878	251
4734	250
7840	238
5925	271
4854	120
4326	284
4375	41
4728	125
3884	160
2325	62
2128	240
7468	279
6403	277
6228	161
1243	76
1106	231
166	74
2125	191
2973	216
3166	281
6246	135
2575	197
1151	40
5745	270
5666	14
1886	250
6471	66
4073	278
1935	150
2106	128
7650	227
6573	300
1832	230
6804	103
6019	49
1493	12
3730	129
6445	271
2175	132
1106	186
3668	181
769	90
1140	13
802	17
4888	142
5270	146
3123	194
1930	157
1356	261
425	23
5440	106
7664	139
138	279
1584	245
473	35
3525	240
59	276
7970	173
7588	200
654	92
4311	30
5807	210
2822	4
6629	293
4595	277
7518	29
697	296
1207	174
7476	19
3855	260
7005	10
5957	0
1082	268
121	245
7471	16
1696	176
3250	79
4779	74
6351	174
6132	172
6670	203
7179	171
2754	158
2494	247
6188	200
7115	46
3798	178
5086	7
